"FIPS","YEAR","LINECODE","LINETITLE","AREANAME","VALUE"
"13277",1971,"0030","Per capita personal income (dollars) 4/","Tift, Georgia [13277]",3035.00
"13277",1972,"0030","Per capita personal income (dollars) 4/","Tift, Georgia [13277]",3220.00
"13277",1973,"0030","Per capita personal income (dollars) 4/","Tift, Georgia [13277]",3625.00
"13277",1974,"0030","Per capita personal income (dollars) 4/","Tift, Georgia [13277]",4024.00
"13277",1975,"0030","Per capita personal income (dollars) 4/","Tift, Georgia [13277]",4142.00
"13277",1990,"0030","Per capita personal income (dollars) 4/","Tift, Georgia [13277]",14341.00
"13277",1991,"0030","Per capita personal income (dollars) 4/","Tift, Georgia [13277]",14944.00
"13277",1992,"0030","Per capita personal income (dollars) 4/","Tift, Georgia [13277]",15628.00
"13277",1993,"0030","Per capita personal income (dollars) 4/","Tift, Georgia [13277]",16106.00
"13277",1994,"0030","Per capita personal income (dollars) 4/","Tift, Georgia [13277]",17420.00
"13277",1995,"0030","Per capita personal income (dollars) 4/","Tift, Georgia [13277]",18175.00
"13277",1996,"0030","Per capita personal income (dollars) 4/","Tift, Georgia [13277]",18861.00
"13277",1997,"0030","Per capita personal income (dollars) 4/","Tift, Georgia [13277]",19645.00
"13277",1998,"0030","Per capita personal income (dollars) 4/","Tift, Georgia [13277]",20674.00
"13277",1999,"0030","Per capita personal income (dollars) 4/","Tift, Georgia [13277]",20907.00
"13277",2000,"0030","Per capita personal income (dollars) 4/","Tift, Georgia [13277]",21878.00
"13277",2001,"0030","Per capita personal income (dollars) 4/","Tift, Georgia [13277]",22443.00
"13277",2002,"0030","Per capita personal income (dollars) 4/","Tift, Georgia [13277]",22397.00
"13277",2003,"0030","Per capita personal income (dollars) 4/","Tift, Georgia [13277]",22596.00
"13279",1983,"0030","Per capita personal income (dollars) 4/","Toombs, Georgia [13279]",8505.00
"13279",1984,"0030","Per capita personal income (dollars) 4/","Toombs, Georgia [13279]",9501.00
"13279",1985,"0030","Per capita personal income (dollars) 4/","Toombs, Georgia [13279]",9904.00
"13279",1986,"0030","Per capita personal income (dollars) 4/","Toombs, Georgia [13279]",10656.00
"13279",1987,"0030","Per capita personal income (dollars) 4/","Toombs, Georgia [13279]",11184.00
"13279",1988,"0030","Per capita personal income (dollars) 4/","Toombs, Georgia [13279]",11886.00
"13279",1989,"0030","Per capita personal income (dollars) 4/","Toombs, Georgia [13279]",12817.00
"13279",1990,"0030","Per capita personal income (dollars) 4/","Toombs, Georgia [13279]",13405.00
"13279",1991,"0030","Per capita personal income (dollars) 4/","Toombs, Georgia [13279]",14212.00
"13279",1992,"0030","Per capita personal income (dollars) 4/","Toombs, Georgia [13279]",14755.00
"13279",1993,"0030","Per capita personal income (dollars) 4/","Toombs, Georgia [13279]",14929.00
"13279",1994,"0030","Per capita personal income (dollars) 4/","Toombs, Georgia [13279]",16243.00
"13279",1995,"0030","Per capita personal income (dollars) 4/","Toombs, Georgia [13279]",17110.00
"13279",1996,"0030","Per capita personal income (dollars) 4/","Toombs, Georgia [13279]",17215.00
"13281",1976,"0030","Per capita personal income (dollars) 4/","Towns, Georgia [13281]",3569.00
"13281",1977,"0030","Per capita personal income (dollars) 4/","Towns, Georgia [13281]",3724.00
