msa,naics,empflag,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,year,id
12060,311611,B,D,0,D,0,D,0,13,8,0,4,1,0,0,0,0,0,0,0,0,0,2008,1488
12060,311612,,H,1402,H,14318,H,59625,13,3,1,2,2,0,2,3,0,0,0,0,0,0,2008,1499
12060,311613,C,D,0,D,0,D,0,4,0,0,0,1,2,1,0,0,0,0,0,0,0,2008,1507
12060,311615,,H,5426,H,35014,H,142105,10,0,1,0,1,0,1,0,6,1,1,0,0,0,2008,1514
12060,3117//,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,1521
12060,31171/,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,1529
12060,311712,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,1540
12060,3118//,,G,7411,H,68950,H,271362,115,39,15,16,12,9,15,8,1,0,0,0,0,0,2008,1549
12060,31181/,,H,4929,H,41867,H,168605,95,36,12,15,11,6,10,4,1,0,0,0,0,0,2008,1557
12060,311811,,G,613,G,2547,G,10300,48,19,9,13,5,1,1,0,0,0,0,0,0,0,2008,1565
12060,311812,,G,2932,H,26564,H,110207,39,16,3,2,5,5,4,3,1,0,0,0,0,0,2008,1568
12060,311813,G,D,0,D,0,D,0,8,1,0,0,1,0,5,1,0,0,0,0,0,0,2008,1581
12060,31182/,,G,1658,G,21928,G,83876,15,3,3,1,1,1,3,3,0,0,0,0,0,0,2008,1591
12060,311821,F,D,0,D,0,D,0,4,0,2,0,0,0,1,1,0,0,0,0,0,0,2008,1598
12060,311822,,H,1082,H,12622,H,47219,9,2,0,1,1,1,2,2,0,0,0,0,0,0,2008,1604
12060,311823,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2008,1607
12060,31183/,,G,824,H,5155,H,18881,5,0,0,0,0,2,2,1,0,0,0,0,0,0,2008,1614
12060,311830,,G,824,H,5155,H,18881,5,0,0,0,0,2,2,1,0,0,0,0,0,0,2008,1622
12060,3119//,,G,2090,G,25147,G,93939,39,14,6,2,4,5,5,3,0,0,0,0,0,0,2008,1629
12060,31191/,B,D,0,D,0,D,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2008,1637
12060,311919,B,D,0,D,0,D,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2008,1648
12060,31192/,A,S,0,S,0,G,490,5,4,0,1,0,0,0,0,0,0,0,0,0,0,2008,1655
12060,311920,A,S,0,S,0,G,490,5,4,0,1,0,0,0,0,0,0,0,0,0,0,2008,1663
12060,31193/,E,D,0,D,0,D,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,2008,1678
12060,311930,E,D,0,D,0,D,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,2008,1686
12060,31194/,,G,1037,G,10770,H,40302,10,2,1,0,1,2,2,2,0,0,0,0,0,0,2008,1688
12060,311941,,G,747,G,8539,H,30515,5,1,0,0,0,2,0,2,0,0,0,0,0,0,2008,1695
12060,311942,,G,290,G,2231,G,9787,5,1,1,0,1,0,2,0,0,0,0,0,0,0,2008,1709
12060,31199/,,H,672,H,9235,H,32056,19,8,4,1,3,1,1,1,0,0,0,0,0,0,2008,1716
12060,311991,B,S,0,S,0,H,2620,7,4,2,0,0,1,0,0,0,0,0,0,0,0,2008,1719
12060,311999,,H,585,H,8210,H,29436,12,4,2,1,3,0,1,1,0,0,0,0,0,0,2008,1734
12060,312///,,H,2527,G,25823,H,122809,32,11,7,1,3,2,6,1,1,0,0,0,0,0,2008,1741
12060,3121//,,H,2385,H,23075,H,117316,30,10,7,1,3,2,5,1,1,0,0,0,0,0,2008,1749
12060,31211/,,G,1619,H,19115,H,75979,22,5,6,1,2,2,5,1,0,0,0,0,0,0,2008,1753
12060,312111,,G,1390,G,16999,G,67269,10,1,1,0,1,2,4,1,0,0,0,0,0,0,2008,1761
12060,312112,C,D,0,D,0,D,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,2008,1770
12060,312113,,H,86,H,660,H,2922,8,2,4,1,1,0,0,0,0,0,0,0,0,0,2008,1781
12060,31212/,F,D,0,D,0,D,0,4,1,1,0,1,0,0,0,1,0,0,0,0,0,2008,1785
12060,312120,F,D,0,D,0,D,0,4,1,1,0,1,0,0,0,1,0,0,0,0,0,2008,1793
12060,31213/,,G,1,S,0,H,70,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2008,1805
12060,312130,,G,1,S,0,H,70,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2008,1813
12060,3122//,C,D,0,D,0,D,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2008,1824
12060,31222/,C,D,0,D,0,D,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2008,1834
12060,312229,C,D,0,D,0,D,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2008,1839
12060,313///,,H,2050,H,16319,H,66189,54,24,5,6,7,4,8,0,0,0,0,0,0,0,2008,1855
12060,3131//,,H,378,H,1824,H,7481,9,3,1,2,1,1,1,0,0,0,0,0,0,0,2008,1862
12060,31311/,,H,378,H,1824,H,7481,9,3,1,2,1,1,1,0,0,0,0,0,0,0,2008,1870
12060,313111,E,D,0,D,0,D,0,5,2,0,2,0,0,1,0,0,0,0,0,0,0,2008,1879
12060,313112,B,D,0,D,0,D,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,2008,1883
12060,313113,B,D,0,D,0,D,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2008,1887
12060,3132//,,G,1053,G,9279,G,35976,22,8,2,2,4,1,5,0,0,0,0,0,0,0,2008,1891
12060,31321/,,G,724,G,6517,G,23491,11,4,1,1,1,0,4,0,0,0,0,0,0,0,2008,1906
12060,313210,,G,724,G,6517,G,23491,11,4,1,1,1,0,4,0,0,0,0,0,0,0,2008,1914
12060,31322/,B,D,0,D,0,D,0,5,3,0,1,1,0,0,0,0,0,0,0,0,0,2008,1921
12060,313221,B,D,0,D,0,D,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,2008,1930
12060,313222,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,1932
12060,31323/,C,D,0,D,0,D,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,2008,1937
12060,313230,C,D,0,D,0,D,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,2008,1945
12060,31324/,B,D,0,D,0,D,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,2008,1952
12060,313241,B,D,0,D,0,D,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2008,1966
12060,313249,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2008,1969
12060,3133//,,H,619,H,5216,H,22732,23,13,2,2,2,2,2,0,0,0,0,0,0,0,2008,1979
12060,31331/,,H,417,H,3235,H,14348,20,12,2,1,2,2,1,0,0,0,0,0,0,0,2008,1988
12060,313311,C,D,0,D,0,D,0,7,2,1,1,2,1,0,0,0,0,0,0,0,0,2008,1993
12060,313312,,H,283,H,2072,H,9271,13,10,1,0,0,1,1,0,0,0,0,0,0,0,2008,2001
12060,31332/,,H,202,H,1981,H,8384,3,1,0,1,0,0,1,0,0,0,0,0,0,0,2008,2009
12060,313320,,H,202,H,1981,H,8384,3,1,0,1,0,0,1,0,0,0,0,0,0,0,2008,2017
12060,314///,,H,4672,H,38812,H,157818,140,71,31,13,12,5,4,2,1,1,1,0,0,0,2008,2025
12060,3141//,G,D,0,D,0,D,0,55,30,10,6,5,0,1,2,1,0,0,0,0,0,2008,2027
12060,31411/,G,D,0,D,0,D,0,9,4,1,2,0,0,0,1,1,0,0,0,0,0,2008,2040
12060,314110,G,D,0,D,0,D,0,9,4,1,2,0,0,0,1,1,0,0,0,0,0,2008,2048
12060,31412/,G,S,0,H,5838,H,23757,46,26,9,4,5,0,1,1,0,0,0,0,0,0,2008,2051
12060,314121,,G,182,G,1225,G,4985,35,22,7,4,2,0,0,0,0,0,0,0,0,0,2008,2063
12060,314129,F,D,0,D,0,D,0,11,4,2,0,3,0,1,1,0,0,0,0,0,0,2008,2067
12060,3149//,,H,2598,H,23317,H,94605,85,41,21,7,7,5,3,0,0,1,1,0,0,0,2008,2074
12060,31491/,,H,594,H,4400,G,16855,19,2,8,4,2,1,2,0,0,0,0,0,0,0,2008,2086
12060,314911,C,D,0,D,0,D,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2008,2091
12060,314912,,H,457,H,3326,H,12250,17,2,7,4,2,1,1,0,0,0,0,0,0,0,2008,2099
12060,31499/,,H,2004,H,18917,H,77750,66,39,13,3,5,4,1,0,0,1,1,0,0,0,2008,2102
12060,314991,B,D,0,D,0,D,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,2008,2109
12060,314992,C,D,0,D,0,D,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2008,2114
12060,314999,,H,1745,H,16669,H,69601,62,39,11,3,4,4,0,0,0,1,1,0,0,0,2008,2123
12060,315///,,H,1080,G,5503,G,24061,55,31,5,11,4,3,0,0,1,0,0,0,0,0,2008,2132
12060,3151//,B,D,0,D,0,D,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,2008,2143
12060,31511/,B,D,0,D,0,D,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2008,2151
12060,315119,B,D,0,D,0,D,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2008,2159
12060,31519/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2008,2162
12060,315191,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2008,2164
12060,3152//,,H,916,H,4639,H,20823,39,21,4,8,3,2,0,0,1,0,0,0,0,0,2008,2172
12060,31521/,,H,715,H,3505,H,16453,22,13,1,5,1,1,0,0,1,0,0,0,0,0,2008,2178
12060,315211,,H,630,H,2962,H,14219,7,3,1,0,1,1,0,0,1,0,0,0,0,0,2008,2188
12060,315212,,H,85,G,543,G,2234,15,10,0,5,0,0,0,0,0,0,0,0,0,0,2008,2193
12060,31522/,B,S,0,H,408,H,1668,7,4,2,1,0,0,0,0,0,0,0,0,0,0,2008,2195
12060,315222,A,D,0,D,0,D,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,2008,2206
12060,315223,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2008,2210
12060,315225,A,D,0,D,0,D,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2008,2216
12060,31523/,C,D,0,D,0,D,0,5,2,0,1,1,1,0,0,0,0,0,0,0,0,2008,2224
12060,315232,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2008,2227
12060,315233,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2008,2232
12060,315234,B,D,0,D,0,D,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,2236
12060,315239,B,D,0,D,0,D,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2008,2238
12060,31529/,B,D,0,D,0,D,0,5,2,1,1,1,0,0,0,0,0,0,0,0,0,2008,2257
12060,315291,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2008,2259
12060,315299,B,D,0,D,0,D,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,2008,2264
12060,3159//,,H,122,H,682,H,2589,12,9,1,0,1,1,0,0,0,0,0,0,0,0,2008,2269
12060,31599/,,H,122,H,682,H,2589,12,9,1,0,1,1,0,0,0,0,0,0,0,0,2008,2277
12060,315991,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2008,2286
12060,315999,,H,119,H,673,H,2547,11,8,1,0,1,1,0,0,0,0,0,0,0,0,2008,2295
12060,316///,C,D,0,D,0,D,0,10,1,3,6,0,0,0,0,0,0,0,0,0,0,2008,2302
12060,3161//,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,2308
12060,31611/,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,2316
12060,316110,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,2324
12060,3162//,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,2331
12060,31621/,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,2339
12060,316211,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,2350
12060,3169//,,H,77,H,404,H,1655,8,1,3,4,0,0,0,0,0,0,0,0,0,0,2008,2360
12060,31699/,,H,77,H,404,H,1655,8,1,3,4,0,0,0,0,0,0,0,0,0,0,2008,2368
12060,316991,B,D,0,D,0,D,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,2008,2372
12060,316992,B,D,0,D,0,D,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2008,2378
12060,316993,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2008,2383
12060,316999,B,D,0,D,0,D,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2008,2393
12060,321///,,G,4889,G,37804,G,142665,178,60,22,37,34,12,12,1,0,0,0,0,0,0,2008,2400
12060,3211//,,G,632,G,5811,G,22300,21,8,0,6,2,4,1,0,0,0,0,0,0,0,2008,2407
12060,32111/,,G,632,G,5811,G,22300,21,8,0,6,2,4,1,0,0,0,0,0,0,0,2008,2415
12060,321113,C,D,0,D,0,D,0,13,6,0,5,1,1,0,0,0,0,0,0,0,0,2008,2419
12060,321114,,H,430,H,4363,H,16876,8,2,0,1,1,3,1,0,0,0,0,0,0,0,2008,2434
12060,3212//,,H,1664,H,11890,H,44003,34,9,5,6,6,2,5,1,0,0,0,0,0,0,2008,2441
12060,32121/,,H,1664,H,11890,H,44003,34,9,5,6,6,2,5,1,0,0,0,0,0,0,2008,2449
12060,321211,E,D,0,D,0,D,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,2008,2453
12060,321212,C,D,0,D,0,D,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,2008,2460
12060,321213,A,D,0,D,0,D,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2008,2472
12060,321214,,H,928,H,5506,H,22068,23,3,5,5,5,2,3,0,0,0,0,0,0,0,2008,2481
12060,321219,C,D,0,D,0,D,0,4,2,0,0,1,0,1,0,0,0,0,0,0,0,2008,2483
12060,3219//,,G,2593,G,20103,G,76362,123,43,17,25,26,6,6,0,0,0,0,0,0,0,2008,2496
12060,32191/,,G,1570,G,12750,G,47151,68,21,11,15,14,3,4,0,0,0,0,0,0,0,2008,2499
12060,321911,,G,658,G,4766,G,16571,23,5,2,7,6,1,2,0,0,0,0,0,0,0,2008,2510
12060,321912,C,D,0,D,0,D,0,5,2,0,1,1,0,1,0,0,0,0,0,0,0,2008,2521
12060,321918,,G,735,H,6377,H,23554,40,14,9,7,7,2,1,0,0,0,0,0,0,0,2008,2524
12060,32192/,,G,705,G,4389,G,18371,35,14,3,7,7,2,2,0,0,0,0,0,0,0,2008,2533
12060,321920,,G,705,G,4389,G,18371,35,14,3,7,7,2,2,0,0,0,0,0,0,0,2008,2541
12060,32199/,,H,318,H,2964,H,10840,20,8,3,3,5,1,0,0,0,0,0,0,0,0,2008,2553
12060,321992,,H,90,H,866,H,2830,5,2,1,1,0,1,0,0,0,0,0,0,0,0,2008,2565
12060,321999,C,D,0,D,0,D,0,15,6,2,2,5,0,0,0,0,0,0,0,0,0,2008,2568
12060,322///,,G,5595,G,72229,G,281890,81,10,9,6,13,22,19,2,0,0,0,0,0,0,2008,2580
12060,3221//,E,D,0,D,0,D,0,6,2,1,0,0,2,0,1,0,0,0,0,0,0,2008,2583
12060,32212/,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2008,2592
12060,322121,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2008,2601
12060,32213/,E,D,0,D,0,D,0,4,1,0,0,0,2,0,1,0,0,0,0,0,0,2008,2608
12060,322130,E,D,0,D,0,D,0,4,1,0,0,0,2,0,1,0,0,0,0,0,0,2008,2616
12060,3222//,,G,5177,G,65262,G,253936,75,8,8,6,13,20,19,1,0,0,0,0,0,0,2008,2630
12060,32221/,,G,3550,G,48317,G,193244,47,3,3,3,10,14,13,1,0,0,0,0,0,0,2008,2638
12060,322211,,G,2745,G,38125,G,151070,32,1,1,1,7,10,11,1,0,0,0,0,0,0,2008,2646
12060,322212,,H,522,H,7481,H,29384,6,0,0,1,2,1,2,0,0,0,0,0,0,0,2008,2655
12060,322213,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,2656
12060,322214,,H,269,H,2642,H,12454,8,2,2,0,1,3,0,0,0,0,0,0,0,0,2008,2662
12060,32222/,,G,529,G,6355,G,23182,7,0,1,1,0,3,2,0,0,0,0,0,0,0,2008,2669
12060,322221,,H,173,H,1471,H,6015,3,0,1,1,0,0,1,0,0,0,0,0,0,0,2008,2683
12060,322222,E,D,0,D,0,D,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2008,2685
12060,322223,B,D,0,D,0,D,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,2689
12060,322225,B,D,0,D,0,D,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,2692
12060,32223/,,H,894,H,8320,H,27967,14,4,3,0,2,1,4,0,0,0,0,0,0,0,2008,2705
12060,322231,E,D,0,D,0,D,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,2008,2712
12060,322232,F,D,0,D,0,D,0,7,2,2,0,0,0,3,0,0,0,0,0,0,0,2008,2718
12060,322233,,H,64,H,375,G,2103,4,1,1,0,2,0,0,0,0,0,0,0,0,0,2008,2723
12060,32229/,C,D,0,D,0,D,0,7,1,1,2,1,2,0,0,0,0,0,0,0,0,2008,2728
12060,322291,B,D,0,D,0,D,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2008,2738
12060,322299,C,D,0,D,0,D,0,5,1,1,0,1,2,0,0,0,0,0,0,0,0,2008,2744
12060,323///,,G,11586,G,134997,G,522626,627,295,117,79,79,34,21,1,1,0,0,0,0,0,2008,2749
12060,3231//,,G,11586,G,134997,G,522626,627,295,117,79,79,34,21,1,1,0,0,0,0,0,2008,2757
12060,32311/,,G,10661,G,125734,G,490634,575,275,109,72,66,30,21,1,1,0,0,0,0,0,2008,2765
12060,323110,,G,4714,G,58699,G,217968,231,102,40,30,30,20,8,1,0,0,0,0,0,0,2008,2775
12060,323111,,G,492,G,6552,G,24765,11,3,1,2,2,1,2,0,0,0,0,0,0,0,2008,2781
12060,323112,,H,1483,H,17442,H,82829,23,9,2,3,5,1,2,0,1,0,0,0,0,0,2008,2788
12060,323113,,G,1076,H,13107,G,45925,73,34,18,12,5,0,4,0,0,0,0,0,0,0,2008,2791
12060,323114,,G,617,G,4822,G,20293,111,75,22,7,5,2,0,0,0,0,0,0,0,0,2008,2802
12060,323115,,G,1211,H,13442,H,53994,62,25,14,9,8,3,3,0,0,0,0,0,0,0,2008,2803
12060,323116,,H,248,H,2217,H,8429,7,1,2,0,2,1,1,0,0,0,0,0,0,0,2008,2812
12060,323117,C,D,0,D,0,D,0,11,4,3,2,2,0,0,0,0,0,0,0,0,0,2008,2813
12060,323118,E,D,0,D,0,D,0,5,1,0,2,0,1,1,0,0,0,0,0,0,0,2008,2823
12060,323119,,G,417,H,5305,H,17494,41,21,7,5,7,1,0,0,0,0,0,0,0,0,2008,2829
12060,32312/,,G,925,G,9263,G,31992,52,20,8,7,13,4,0,0,0,0,0,0,0,0,2008,2838
12060,323121,,G,460,G,3879,G,14606,21,6,2,5,6,2,0,0,0,0,0,0,0,0,2008,2843
12060,323122,,G,465,G,5384,G,17386,31,14,6,2,7,2,0,0,0,0,0,0,0,0,2008,2848
12060,324///,,H,578,H,8039,H,31870,43,16,12,9,3,2,1,0,0,0,0,0,0,0,2008,2856
12060,3241//,,H,578,H,8039,H,31870,43,16,12,9,3,2,1,0,0,0,0,0,0,0,2008,2864
12060,32412/,,H,522,G,7299,G,28958,38,15,11,7,2,2,1,0,0,0,0,0,0,0,2008,2876
12060,324121,,H,171,G,1713,G,8114,29,13,10,6,0,0,0,0,0,0,0,0,0,0,2008,2884
12060,324122,,H,351,H,5586,G,20844,9,2,1,1,2,2,1,0,0,0,0,0,0,0,2008,2892
12060,32419/,B,D,0,D,0,D,0,5,1,1,2,1,0,0,0,0,0,0,0,0,0,2008,2898
12060,324191,B,D,0,D,0,D,0,5,1,1,2,1,0,0,0,0,0,0,0,0,0,2008,2906
12060,325///,,G,8379,G,108830,G,446703,226,69,29,43,39,26,16,3,1,0,0,0,0,0,2008,2918
12060,3251//,,G,1491,G,19541,G,83480,25,5,3,7,4,3,2,0,1,0,0,0,0,0,2008,2920
12060,32511/,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,2927
12060,325110,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,2929
12060,32512/,F,D,0,D,0,D,0,8,1,1,2,3,0,0,0,1,0,0,0,0,0,2008,2938
12060,325120,F,D,0,D,0,D,0,8,1,1,2,3,0,0,0,1,0,0,0,0,0,2008,2946
12060,32513/,B,S,0,S,0,H,3368,3,1,0,1,0,1,0,0,0,0,0,0,0,0,2008,2949
12060,325131,B,S,0,S,0,H,3368,3,1,0,1,0,1,0,0,0,0,0,0,0,0,2008,2958
12060,32518/,,H,223,H,3682,H,12342,7,1,2,2,1,0,1,0,0,0,0,0,0,0,2008,2970
12060,325181,A,D,0,D,0,D,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2008,2977
12060,325188,C,D,0,D,0,D,0,5,0,2,1,1,0,1,0,0,0,0,0,0,0,2008,2983
12060,32519/,E,D,0,D,0,D,0,6,2,0,1,0,2,1,0,0,0,0,0,0,0,2008,2984
12060,325199,E,D,0,D,0,D,0,6,2,0,1,0,2,1,0,0,0,0,0,0,0,2008,2999
12060,3252//,,G,926,G,10583,G,44683,23,4,1,6,5,5,2,0,0,0,0,0,0,0,2008,3013
12060,32521/,,G,770,G,7892,G,33338,20,2,1,6,5,5,1,0,0,0,0,0,0,0,2008,3016
12060,325211,,G,759,G,7788,G,32766,18,1,0,6,5,5,1,0,0,0,0,0,0,0,2008,3024
12060,325212,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2008,3033
12060,32522/,C,D,0,D,0,D,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,2008,3045
12060,325222,C,D,0,D,0,D,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,2008,3053
12060,3253//,,H,451,H,4549,H,18272,11,4,1,1,1,3,1,0,0,0,0,0,0,0,2008,3058
12060,32531/,B,D,0,D,0,D,0,4,1,1,1,0,1,0,0,0,0,0,0,0,0,2008,3063
12060,325314,B,D,0,D,0,D,0,4,1,1,1,0,1,0,0,0,0,0,0,0,0,2008,3073
12060,32532/,E,S,0,H,3914,H,15817,7,3,0,0,1,2,1,0,0,0,0,0,0,0,2008,3081
12060,325320,E,S,0,H,3914,H,15817,7,3,0,0,1,2,1,0,0,0,0,0,0,0,2008,3089
12060,3254//,,H,753,H,13004,H,60513,18,4,0,5,8,0,0,1,0,0,0,0,0,0,2008,3103
12060,32541/,,H,753,H,13004,H,60513,18,4,0,5,8,0,0,1,0,0,0,0,0,0,2008,3111
12060,325412,,G,157,G,1979,G,8458,11,4,0,2,5,0,0,0,0,0,0,0,0,0,2008,3120
12060,325413,F,D,0,D,0,D,0,4,0,0,1,2,0,0,1,0,0,0,0,0,0,2008,3132
12060,325414,B,S,0,G,1241,G,3894,3,0,0,2,1,0,0,0,0,0,0,0,0,0,2008,3137
12060,3255//,,H,1140,G,14986,G,57971,40,9,7,7,11,4,2,0,0,0,0,0,0,0,2008,3149
12060,32551/,,H,784,G,10694,H,39421,24,6,3,6,3,4,2,0,0,0,0,0,0,0,2008,3157
12060,325510,,H,784,G,10694,H,39421,24,6,3,6,3,4,2,0,0,0,0,0,0,0,2008,3165
12060,32552/,,G,356,G,4292,G,18550,16,3,4,1,8,0,0,0,0,0,0,0,0,0,2008,3169
12060,325520,,G,356,G,4292,G,18550,16,3,4,1,8,0,0,0,0,0,0,0,0,0,2008,3177
12060,3256//,,G,1892,G,26085,G,98905,51,20,6,6,6,7,6,0,0,0,0,0,0,0,2008,3184
12060,32561/,,G,1568,G,21963,G,83497,36,17,2,2,3,7,5,0,0,0,0,0,0,0,2008,3192
12060,325611,,G,478,G,5549,G,20063,18,9,2,1,1,5,0,0,0,0,0,0,0,0,2008,3204
12060,325612,,H,922,H,12938,H,51527,16,8,0,1,2,0,5,0,0,0,0,0,0,0,2008,3213
12060,325613,C,D,0,D,0,D,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2008,3219
12060,32562/,,G,324,G,4122,G,15408,15,3,4,4,3,0,1,0,0,0,0,0,0,0,2008,3227
12060,325620,,G,324,G,4122,G,15408,15,3,4,4,3,0,1,0,0,0,0,0,0,0,2008,3235
12060,3259//,,G,1726,G,20082,H,82879,58,23,11,11,4,4,3,2,0,0,0,0,0,0,2008,3243
12060,32591/,,G,160,G,1777,G,6909,13,3,6,2,1,1,0,0,0,0,0,0,0,0,2008,3247
12060,325910,,G,160,G,1777,G,6909,13,3,6,2,1,1,0,0,0,0,0,0,0,0,2008,3255
12060,32599/,,G,1566,G,18305,H,75970,45,20,5,9,3,3,3,2,0,0,0,0,0,0,2008,3266
12060,325991,,H,307,H,3762,H,15172,5,2,1,0,0,1,1,0,0,0,0,0,0,0,2008,3274
12060,325992,E,D,0,D,0,D,0,11,6,0,2,0,2,0,1,0,0,0,0,0,0,2008,3283
12060,325998,,G,782,G,9586,G,38889,29,12,4,7,3,0,2,1,0,0,0,0,0,0,2008,3292
12060,326///,,G,15657,G,169961,G,652314,235,40,20,27,56,42,41,6,3,0,0,0,0,0,2008,3302
12060,3261//,,G,13082,G,142339,G,539933,194,32,18,22,45,35,35,4,3,0,0,0,0,0,2008,3310
12060,32611/,,G,2664,G,36422,G,135901,33,7,3,1,6,7,8,0,1,0,0,0,0,0,2008,3318
12060,326111,,G,262,G,2453,G,10906,5,1,1,0,0,2,1,0,0,0,0,0,0,0,2008,3323
12060,326112,F,D,0,D,0,D,0,9,2,1,0,1,1,4,0,0,0,0,0,0,0,2008,3329
12060,326113,,G,1583,G,22110,G,81986,19,4,1,1,5,4,3,0,1,0,0,0,0,0,2008,3336
12060,32612/,,H,591,H,10290,H,30213,8,3,0,0,2,1,1,1,0,0,0,0,0,0,2008,3348
12060,326121,E,D,0,D,0,D,0,4,2,0,0,1,0,0,1,0,0,0,0,0,0,2008,3353
12060,326122,,H,276,S,0,H,11306,4,1,0,0,1,1,1,0,0,0,0,0,0,0,2008,3366
12060,32614/,,H,1428,H,14662,H,57715,12,1,1,1,3,2,2,1,1,0,0,0,0,0,2008,3371
12060,326140,,H,1428,H,14662,H,57715,12,1,1,1,3,2,2,1,1,0,0,0,0,0,2008,3379
12060,32615/,,H,628,H,8776,H,31585,10,1,0,1,4,0,4,0,0,0,0,0,0,0,2008,3392
12060,326150,,H,628,H,8776,H,31585,10,1,0,1,4,0,4,0,0,0,0,0,0,0,2008,3400
