id,year,naics,msa_total,msa_share,atl_total,atl_share,atl_location_quotient,basic_emp,n_basic_emp,emp_mul
14029,2014,314///,108750,0.001,3903,0.002,1.861,3899,4,46.252
14030,2014,3141//,52989,0.000,1277,0.001,1.249,1276,1,19.956
14031,2014,31411/,29644,0.000,750,0.000,1.312,750,0,23.755
14032,2014,314110,29644,0.000,750,0.000,1.312,750,0,23.755
14033,2014,31412/,23469,0.000,399,0.000,0.881,0,399,
14034,2014,314120,23469,0.000,399,0.000,0.881,0,399,
14035,2014,3149//,58343,0.001,2626,0.001,2.333,2625,1,57.142
14036,2014,31491/,21492,0.000,352,0.000,0.849,0,352,
14037,2014,314910,21492,0.000,352,0.000,0.849,0,352,
14038,2014,31499/,38696,0.000,2274,0.001,3.046,2273,1,67.175
14039,2014,314994,5654,0.000,375,0.000,3.438,375,0,70.916
14040,2014,314999,33710,0.000,2012,0.001,3.094,2011,1,67.680
14041,2014,315///,102621,0.001,840,0.000,0.424,0,840,
14042,2014,3151//,10265,0.000,60,0.000,0.303,0,60,
14043,2014,31511/,7662,0.000,60,0.000,0.406,0,60,
14044,2014,315110,7662,0.000,60,0.000,0.406,0,60,
14045,2014,3152//,84835,0.001,745,0.000,0.455,0,745,
14046,2014,31521/,43134,0.000,750,0.000,0.901,0,750,
14047,2014,315210,43134,0.000,750,0.000,0.901,0,750,
14048,2014,31522/,11511,0.000,60,0.000,0.270,0,60,
14049,2014,315220,11511,0.000,60,0.000,0.270,0,60,
14050,2014,31524/,23973,0.000,81,0.000,0.175,0,81,
14051,2014,315240,23973,0.000,81,0.000,0.175,0,81,
14052,2014,31528/,8929,0.000,60,0.000,0.348,0,60,
14053,2014,315280,8929,0.000,60,0.000,0.348,0,60,
14054,2014,3159//,7888,0.000,60,0.000,0.394,0,60,
14055,2014,31599/,7888,0.000,60,0.000,0.394,0,60,
14056,2014,315990,7888,0.000,60,0.000,0.394,0,60,
14057,2014,316///,23171,0.000,175,0.000,0.392,0,175,
14058,2014,3161//,4155,0.000,60,0.000,0.749,0,60,
14059,2014,31611/,4155,0.000,60,0.000,0.749,0,60,
14060,2014,316110,4155,0.000,60,0.000,0.749,0,60,
14061,2014,3162//,10861,0.000,60,0.000,0.286,0,60,
14062,2014,31621/,10861,0.000,60,0.000,0.286,0,60,
14063,2014,316210,10861,0.000,60,0.000,0.286,0,60,
14064,2014,3169//,9980,0.000,60,0.000,0.312,0,60,
14065,2014,31699/,9980,0.000,60,0.000,0.312,0,60,
14066,2014,316992,1820,0.000,60,0.000,1.709,60,0,41.487
14067,2014,316998,8416,0.000,10,0.000,0.062,0,10,
14068,2014,321///,283266,0.003,4087,0.002,0.748,0,4087,
14069,2014,3211//,57593,0.001,405,0.000,0.365,0,405,
14070,2014,32111/,57593,0.001,405,0.000,0.365,0,405,
14071,2014,321113,50493,0.000,262,0.000,0.269,0,262,
14072,2014,321114,8583,0.000,143,0.000,0.864,0,143,
14073,2014,3212//,59761,0.001,1750,0.001,1.518,1749,1,34.126
14074,2014,32121/,59761,0.001,1750,0.001,1.518,1749,1,34.126
14075,2014,321211,10981,0.000,375,0.000,1.770,375,0,43.514
14076,2014,321212,11151,0.000,375,0.000,1.743,375,0,42.639
14077,2014,321213,3243,0.000,10,0.000,0.160,0,10,
14078,2014,321214,23144,0.000,375,0.000,0.840,0,375,
14079,2014,321219,13259,0.000,175,0.000,0.684,0,175,
14080,2014,3219//,177997,0.002,2296,0.001,0.669,0,2296,
14081,2014,32191/,84892,0.001,1266,0.001,0.773,0,1266,
14082,2014,321911,40790,0.000,659,0.000,0.838,0,659,
14083,2014,321912,22520,0.000,60,0.000,0.138,0,60,
14084,2014,321918,25544,0.000,508,0.000,1.031,508,0,3.003
14085,2014,32192/,47472,0.000,690,0.000,0.753,0,690,
14086,2014,321920,47472,0.000,690,0.000,0.753,0,690,
14087,2014,32199/,54763,0.000,375,0.000,0.355,0,375,
14088,2014,321992,12464,0.000,10,0.000,0.042,0,10,
14089,2014,321999,24847,0.000,375,0.000,0.782,0,375,
14090,2014,322///,330845,0.003,5386,0.002,0.844,0,5386,
14091,2014,3221//,92497,0.001,375,0.000,0.210,0,375,
14092,2014,32212/,58321,0.001,10,0.000,0.009,0,10,
14093,2014,322121,54545,0.000,10,0.000,0.010,0,10,
14094,2014,32213/,31858,0.000,375,0.000,0.610,0,375,
14095,2014,322130,31858,0.000,375,0.000,0.610,0,375,
14096,2014,3222//,242231,0.002,4910,0.002,1.051,4899,11,4.834
14097,2014,32221/,140902,0.001,3352,0.002,1.233,3348,4,18.914
14098,2014,322211,83380,0.001,1836,0.001,1.142,1835,1,12.396
14099,2014,322212,38907,0.000,1296,0.001,1.727,1296,0,42.090
14100,2014,322219,19696,0.000,220,0.000,0.579,0,220,
14101,2014,32222/,49339,0.000,669,0.000,0.703,0,669,
14102,2014,322220,49339,0.000,669,0.000,0.703,0,669,
14103,2014,32223/,21402,0.000,749,0.000,1.814,749,0,44.880
14104,2014,322230,21402,0.000,749,0.000,1.814,749,0,44.880
14105,2014,32229/,38572,0.000,140,0.000,0.188,0,140,
14106,2014,322291,21118,0.000,10,0.000,0.025,0,10,
14107,2014,322299,18020,0.000,125,0.000,0.360,0,125,
14108,2014,323///,449410,0.004,7978,0.004,0.920,0,7978,
14109,2014,3231//,449410,0.004,7978,0.004,0.920,0,7978,
14110,2014,32311/,423211,0.004,7571,0.003,0.927,0,7571,
14111,2014,323111,345318,0.003,6771,0.003,1.016,6750,21,1.621
14112,2014,323113,60395,0.001,654,0.000,0.561,0,654,
14113,2014,323117,23751,0.000,146,0.000,0.319,0,146,
14114,2014,32312/,29679,0.000,407,0.000,0.711,0,407,
14115,2014,323120,29679,0.000,407,0.000,0.711,0,407,
14116,2014,324///,105637,0.001,614,0.000,0.301,0,614,
14117,2014,3241//,105637,0.001,614,0.000,0.301,0,614,
14118,2014,32412/,25073,0.000,539,0.000,1.114,539,0,10.267
14119,2014,324121,16061,0.000,191,0.000,0.616,0,191,
14120,2014,324122,10021,0.000,348,0.000,1.800,348,0,44.452
14121,2014,32419/,16174,0.000,60,0.000,0.192,0,60,
14122,2014,324191,12530,0.000,60,0.000,0.248,0,60,
14123,2014,325///,736732,0.007,7965,0.004,0.560,0,7965,
14124,2014,3251//,161310,0.001,502,0.000,0.161,0,502,
14125,2014,32512/,15168,0.000,10,0.000,0.034,0,10,
14126,2014,325120,15168,0.000,10,0.000,0.034,0,10,
14127,2014,32513/,9145,0.000,67,0.000,0.380,0,67,
14128,2014,325130,9145,0.000,67,0.000,0.380,0,67,
14129,2014,32518/,37571,0.000,175,0.000,0.241,0,175,
14130,2014,325180,37571,0.000,175,0.000,0.241,0,175,
14131,2014,32519/,93550,0.001,204,0.000,0.113,0,204,
14132,2014,325193,9301,0.000,10,0.000,0.056,0,10,
14133,2014,325199,78795,0.001,195,0.000,0.128,0,195,
14134,2014,3252//,95000,0.001,1120,0.001,0.611,0,1120,
14135,2014,32521/,81431,0.001,913,0.000,0.581,0,913,
14136,2014,325211,70705,0.001,884,0.000,0.648,0,884,
14137,2014,325212,10676,0.000,29,0.000,0.141,0,29,
14138,2014,32522/,14498,0.000,175,0.000,0.626,0,175,
14139,2014,325220,14498,0.000,175,0.000,0.626,0,175,
14140,2014,3253//,28609,0.000,442,0.000,0.801,0,442,
14141,2014,32531/,19225,0.000,68,0.000,0.183,0,68,
14142,2014,325311,5928,0.000,10,0.000,0.087,0,10,
14143,2014,325314,8642,0.000,66,0.000,0.396,0,66,
14144,2014,32532/,10460,0.000,374,0.000,1.854,374,0,46.050
14145,2014,325320,10460,0.000,374,0.000,1.854,374,0,46.050
14146,2014,3254//,243633,0.002,1331,0.001,0.283,0,1331,
14147,2014,32541/,243633,0.002,1331,0.001,0.283,0,1331,
14148,2014,325411,30941,0.000,60,0.000,0.101,0,60,
14149,2014,325412,154991,0.001,498,0.000,0.167,0,498,
14150,2014,325413,28654,0.000,375,0.000,0.678,0,375,
14151,2014,325414,45256,0.000,375,0.000,0.430,0,375,
14152,2014,3255//,57888,0.001,1085,0.000,0.972,0,1085,
14153,2014,32551/,36510,0.000,674,0.000,0.957,0,674,
14154,2014,325510,36510,0.000,674,0.000,0.957,0,674,
14155,2014,32552/,22042,0.000,411,0.000,0.967,0,411,
14156,2014,325520,22042,0.000,411,0.000,0.967,0,411,
14157,2014,3256//,96517,0.001,2108,0.001,1.132,2106,2,11.678
14158,2014,32561/,46048,0.000,1799,0.001,2.025,1798,1,50.624
14159,2014,325611,25020,0.000,445,0.000,0.922,0,445,
14160,2014,325612,16820,0.000,1266,0.001,3.902,1266,0,74.371
14161,2014,325613,5992,0.000,60,0.000,0.519,0,60,
14162,2014,32562/,50837,0.000,309,0.000,0.315,0,309,
14163,2014,325620,50837,0.000,309,0.000,0.315,0,309,
14164,2014,3259//,78018,0.001,1377,0.001,0.915,0,1377,
14165,2014,32591/,12728,0.000,161,0.000,0.656,0,161,
14166,2014,325910,12728,0.000,161,0.000,0.656,0,161,
14167,2014,32599/,61002,0.001,1216,0.001,1.033,1215,1,3.229
14168,2014,325991,17218,0.000,114,0.000,0.343,0,114,
14169,2014,325992,11989,0.000,750,0.000,3.243,750,0,69.164
14170,2014,325998,33134,0.000,485,0.000,0.759,0,485,
14171,2014,326///,676740,0.006,14210,0.007,1.089,14125,85,8.133
14172,2014,3261//,556700,0.005,11856,0.005,1.104,11798,58,9.423
14173,2014,32611/,95839,0.001,2106,0.001,1.139,2104,2,12.215
14174,2014,326111,28177,0.000,175,0.000,0.322,0,175,
14175,2014,326112,34466,0.000,1292,0.001,1.943,1292,0,48.541
14176,2014,326113,38974,0.000,691,0.000,0.919,0,691,
14177,2014,32612/,39893,0.000,589,0.000,0.765,0,589,
14178,2014,326121,19379,0.000,375,0.000,1.003,375,0,0.314
14179,2014,326122,21460,0.000,185,0.000,0.447,0,185,
14180,2014,32614/,24295,0.000,1435,0.001,3.062,1435,0,67.341
14181,2014,326140,24295,0.000,1435,0.001,3.062,1435,0,67.341
14182,2014,32615/,29785,0.000,380,0.000,0.661,0,380,
14183,2014,326150,29785,0.000,380,0.000,0.661,0,380,
14184,2014,32616/,31013,0.000,1750,0.001,2.925,1750,0,65.815
14185,2014,326160,31013,0.000,1750,0.001,2.925,1750,0,65.815
14186,2014,32619/,338566,0.003,5638,0.003,0.863,0,5638,
14187,2014,326191,15052,0.000,375,0.000,1.292,375,0,22.572
14188,2014,326199,325431,0.003,5362,0.002,0.854,0,5362,
14189,2014,3262//,125378,0.001,2354,0.001,0.973,0,2354,
14190,2014,32621/,53023,0.000,1750,0.001,1.711,1749,1,41.553
14191,2014,326211,46620,0.000,1750,0.001,1.946,1749,1,48.611
14192,2014,326212,7327,0.000,219,0.000,1.549,219,0,35.462
14193,2014,32622/,16426,0.000,60,0.000,0.189,0,60,
14194,2014,326220,16426,0.000,60,0.000,0.189,0,60,
14195,2014,32629/,59448,0.001,1052,0.000,0.917,0,1052,
14196,2014,326291,27385,0.000,394,0.000,0.746,0,394,
14197,2014,326299,33338,0.000,658,0.000,1.023,658,0,2.266
14198,2014,327///,339583,0.003,6246,0.003,0.954,0,6246,
14199,2014,3271//,32837,0.000,750,0.000,1.184,750,0,15.543
14200,2014,32711/,13951,0.000,750,0.000,2.787,750,0,64.118
14201,2014,327110,13951,0.000,750,0.000,2.787,750,0,64.118
14202,2014,32712/,20561,0.000,60,0.000,0.151,0,60,
14203,2014,327120,20561,0.000,60,0.000,0.151,0,60,
14204,2014,3272//,84146,0.001,1577,0.001,0.972,0,1577,
14205,2014,32721/,84146,0.001,1577,0.001,0.972,0,1577,
14206,2014,327211,9571,0.000,60,0.000,0.325,0,60,
14207,2014,327212,16815,0.000,60,0.000,0.185,0,60,
14208,2014,327213,14156,0.000,750,0.000,2.747,750,0,63.591
14209,2014,327215,46904,0.000,939,0.000,1.038,939,0,3.644
14210,2014,3273//,150836,0.001,2083,0.001,0.716,0,2083,
14211,2014,32731/,12642,0.000,60,0.000,0.246,0,60,
14212,2014,327310,12642,0.000,60,0.000,0.246,0,60,
14213,2014,32732/,70801,0.001,885,0.000,0.648,0,885,
14214,2014,327320,70801,0.001,885,0.000,0.648,0,885,
14215,2014,32733/,25285,0.000,310,0.000,0.636,0,310,
14216,2014,327331,16668,0.000,175,0.000,0.544,0,175,
14217,2014,327332,10433,0.000,175,0.000,0.870,0,175,
14218,2014,32739/,50876,0.000,844,0.000,0.860,0,844,
14219,2014,327390,50876,0.000,844,0.000,0.860,0,844,
14220,2014,3274//,11545,0.000,205,0.000,0.921,0,205,
14221,2014,32742/,7658,0.000,205,0.000,1.388,205,0,27.940
14222,2014,327420,7658,0.000,205,0.000,1.388,205,0,27.940
14223,2014,3279//,70109,0.001,1794,0.001,1.327,1793,1,24.615
14224,2014,32791/,14781,0.000,60,0.000,0.210,0,60,
14225,2014,327910,14781,0.000,60,0.000,0.210,0,60,
14226,2014,32799/,55888,0.000,1738,0.001,1.612,1737,1,37.970
14227,2014,327991,27416,0.000,663,0.000,1.254,663,0,20.233
14228,2014,327993,15128,0.000,767,0.000,2.628,767,0,61.953
14229,2014,327999,12199,0.000,308,0.000,1.309,308,0,23.598
14230,2014,331///,377277,0.003,2098,0.001,0.288,0,2098,
14231,2014,3311//,102616,0.001,375,0.000,0.189,0,375,
14232,2014,33111/,102616,0.001,375,0.000,0.189,0,375,
14233,2014,331110,102616,0.001,375,0.000,0.189,0,375,
14234,2014,3312//,46406,0.000,169,0.000,0.189,0,169,
14235,2014,33121/,25856,0.000,60,0.000,0.120,0,60,
14236,2014,331210,25856,0.000,60,0.000,0.120,0,60,
14237,2014,33122/,21644,0.000,148,0.000,0.354,0,148,
14238,2014,331221,7440,0.000,60,0.000,0.418,0,60,
14239,2014,331222,14634,0.000,61,0.000,0.216,0,61,
14240,2014,3313//,55079,0.000,1750,0.001,1.647,1749,1,39.287
14241,2014,33131/,55079,0.000,1750,0.001,1.647,1749,1,39.287
14242,2014,331313,8620,0.000,10,0.000,0.060,0,10,
14243,2014,331314,6473,0.000,60,0.000,0.481,0,60,
14244,2014,331315,14574,0.000,60,0.000,0.213,0,60,
14245,2014,331318,24702,0.000,750,0.000,1.574,750,0,36.466
14246,2014,3314//,62697,0.001,375,0.000,0.310,0,375,
14247,2014,33141/,11317,0.000,10,0.000,0.046,0,10,
14248,2014,331410,11317,0.000,10,0.000,0.046,0,10,
14249,2014,33142/,24535,0.000,375,0.000,0.792,0,375,
14250,2014,331420,24535,0.000,375,0.000,0.792,0,375,
14251,2014,33149/,28543,0.000,27,0.000,0.049,0,27,
14252,2014,331491,18808,0.000,10,0.000,0.028,0,10,
14253,2014,331492,10029,0.000,10,0.000,0.052,0,10,
14254,2014,3315//,119530,0.001,63,0.000,0.027,0,63,
14255,2014,33151/,63062,0.001,10,0.000,0.008,0,10,
14256,2014,331513,15903,0.000,10,0.000,0.033,0,10,
14257,2014,33152/,61126,0.001,54,0.000,0.046,0,54,
14258,2014,331523,34716,0.000,10,0.000,0.015,0,10,
14259,2014,331524,15634,0.000,43,0.000,0.143,0,43,
14260,2014,332///,1341877,0.012,13334,0.006,0.515,0,13334,
14261,2014,3321//,107906,0.001,1131,0.001,0.543,0,1131,
14262,2014,33211/,107906,0.001,1131,0.001,0.543,0,1131,
14263,2014,332111,21917,0.000,10,0.000,0.024,0,10,
14264,2014,332114,23532,0.000,424,0.000,0.934,0,424,
14265,2014,332119,52382,0.000,702,0.000,0.695,0,702,
14266,2014,3322//,36617,0.000,175,0.000,0.248,0,175,
14267,2014,33221/,36617,0.000,175,0.000,0.248,0,175,
14268,2014,332215,7657,0.000,10,0.000,0.068,0,10,
14269,2014,332216,28825,0.000,175,0.000,0.315,0,175,
14270,2014,3323//,315331,0.003,6199,0.003,1.019,6182,17,1.875
14271,2014,33231/,145469,0.001,2173,0.001,0.774,0,2173,
14272,2014,332311,23815,0.000,280,0.000,0.609,0,280,
14273,2014,332312,91754,0.001,1344,0.001,0.759,0,1344,
14274,2014,332313,35807,0.000,549,0.000,0.795,0,549,
14275,2014,33232/,176831,0.002,4026,0.002,1.180,4020,6,15.274
14276,2014,332321,46032,0.000,818,0.000,0.921,0,818,
14277,2014,332322,101611,0.001,1755,0.001,0.895,0,1755,
14278,2014,332323,33291,0.000,1453,0.001,2.263,1453,0,55.803
14279,2014,3324//,86287,0.001,750,0.000,0.451,0,750,
14280,2014,33241/,24548,0.000,10,0.000,0.021,0,10,
14281,2014,332410,24548,0.000,10,0.000,0.021,0,10,
14282,2014,33242/,35579,0.000,750,0.000,1.093,750,0,8.490
14283,2014,332420,35579,0.000,750,0.000,1.093,750,0,8.490
14284,2014,33243/,29441,0.000,60,0.000,0.106,0,60,
14285,2014,332439,13286,0.000,60,0.000,0.234,0,60,
14286,2014,3325//,26269,0.000,1032,0.000,2.037,1032,0,50.898
14287,2014,33251/,26269,0.000,1032,0.000,2.037,1032,0,50.898
14288,2014,332510,26269,0.000,1032,0.000,2.037,1032,0,50.898
14289,2014,3326//,38206,0.000,334,0.000,0.453,0,334,
14290,2014,33261/,38206,0.000,334,0.000,0.453,0,334,
14291,2014,332613,17307,0.000,375,0.000,1.123,375,0,10.972
14292,2014,332618,22653,0.000,60,0.000,0.137,0,60,
14293,2014,3327//,372438,0.003,1671,0.001,0.233,0,1671,
14294,2014,33271/,237419,0.002,1453,0.001,0.317,0,1453,
14295,2014,332710,237419,0.002,1453,0.001,0.317,0,1453,
14296,2014,33272/,135535,0.001,218,0.000,0.083,0,218,
14297,2014,332721,100106,0.001,175,0.000,0.091,0,175,
14298,2014,332722,37686,0.000,60,0.000,0.083,0,60,
14299,2014,3328//,127605,0.001,796,0.000,0.323,0,796,
14300,2014,33281/,127605,0.001,796,0.000,0.323,0,796,
14301,2014,332811,23663,0.000,90,0.000,0.197,0,90,
14302,2014,332812,52998,0.000,503,0.000,0.492,0,503,
14303,2014,332813,54825,0.000,203,0.000,0.192,0,203,
14304,2014,3329//,263361,0.002,1361,0.001,0.268,0,1361,
14305,2014,33291/,96156,0.001,158,0.000,0.085,0,158,
14306,2014,332911,39299,0.000,60,0.000,0.079,0,60,
14307,2014,332912,34375,0.000,60,0.000,0.090,0,60,
14308,2014,332913,8631,0.000,60,0.000,0.360,0,60,
14309,2014,33299/,170923,0.002,1203,0.001,0.365,0,1203,
14310,2014,332991,22932,0.000,60,0.000,0.136,0,60,
14311,2014,332992,12310,0.000,60,0.000,0.253,0,60,
14312,2014,332993,12665,0.000,60,0.000,0.246,0,60,
14313,2014,332994,22468,0.000,750,0.000,1.730,750,0,42.212
14314,2014,332996,31035,0.000,49,0.000,0.082,0,49,
14315,2014,332999,73053,0.001,462,0.000,0.328,0,462,
14316,2014,333///,991898,0.009,9506,0.004,0.497,0,9506,
14317,2014,3331//,192630,0.002,825,0.000,0.222,0,825,
14318,2014,33311/,76328,0.001,709,0.000,0.482,0,709,
14319,2014,333111,60417,0.001,104,0.000,0.089,0,104,
14320,2014,333112,15549,0.000,750,0.000,2.500,750,0,60.008
14321,2014,33312/,54671,0.000,116,0.000,0.110,0,116,
14322,2014,333120,54671,0.000,116,0.000,0.110,0,116,
14323,2014,3332//,101885,0.001,856,0.000,0.436,0,856,
14324,2014,33324/,101885,0.001,856,0.000,0.436,0,856,
14325,2014,333241,16699,0.000,129,0.000,0.400,0,129,
14326,2014,333242,15002,0.000,60,0.000,0.207,0,60,
14327,2014,333243,12864,0.000,60,0.000,0.242,0,60,
14328,2014,333244,8269,0.000,175,0.000,1.097,175,0,8.852
14329,2014,333249,51850,0.000,543,0.000,0.543,0,543,
14330,2014,3333//,77452,0.001,494,0.000,0.331,0,494,
14331,2014,33331/,77452,0.001,494,0.000,0.331,0,494,
14332,2014,333314,15449,0.000,10,0.000,0.034,0,10,
14333,2014,333316,5516,0.000,10,0.000,0.094,0,10,
14334,2014,333318,57300,0.001,480,0.000,0.434,0,480,
14335,2014,3334//,121641,0.001,4916,0.002,2.095,4911,5,52.269
14336,2014,33341/,121641,0.001,4916,0.002,2.095,4911,5,52.269
14337,2014,333413,23604,0.000,230,0.000,0.505,0,230,
14338,2014,333414,15932,0.000,103,0.000,0.335,0,103,
14339,2014,333415,81650,0.001,3750,0.002,2.381,3747,3,57.999
14340,2014,3335//,143901,0.001,490,0.000,0.177,0,490,
14341,2014,33351/,143901,0.001,490,0.000,0.177,0,490,
14342,2014,333511,36448,0.000,91,0.000,0.129,0,91,
14343,2014,333514,42809,0.000,202,0.000,0.245,0,202,
14344,2014,333515,29179,0.000,175,0.000,0.311,0,175,
14345,2014,333517,30300,0.000,60,0.000,0.103,0,60,
14346,2014,333519,12231,0.000,60,0.000,0.254,0,60,
14347,2014,3336//,104809,0.001,375,0.000,0.185,0,375,
14348,2014,33361/,104809,0.001,375,0.000,0.185,0,375,
14349,2014,333611,38494,0.000,10,0.000,0.013,0,10,
14350,2014,333612,14381,0.000,60,0.000,0.216,0,60,
14351,2014,333613,16338,0.000,99,0.000,0.314,0,99,
14352,2014,333618,41596,0.000,175,0.000,0.218,0,175,
14353,2014,3339//,280202,0.002,1596,0.001,0.295,0,1596,
14354,2014,33391/,65318,0.001,69,0.000,0.055,0,69,
14355,2014,333911,37636,0.000,60,0.000,0.083,0,60,
14356,2014,333912,23947,0.000,60,0.000,0.130,0,60,
14357,2014,33392/,75458,0.001,653,0.000,0.449,0,653,
14358,2014,333921,6388,0.000,10,0.000,0.081,0,10,
14359,2014,333922,32783,0.000,453,0.000,0.716,0,453,
14360,2014,333923,17426,0.000,10,0.000,0.030,0,10,
14361,2014,333924,21518,0.000,186,0.000,0.448,0,186,
14362,2014,33399/,146364,0.001,874,0.000,0.310,0,874,
14363,2014,333991,8041,0.000,175,0.000,1.128,175,0,11.365
14364,2014,333992,18329,0.000,60,0.000,0.170,0,60,
14365,2014,333993,21612,0.000,375,0.000,0.900,0,375,
14366,2014,333994,11746,0.000,60,0.000,0.265,0,60,
14367,2014,333995,26170,0.000,60,0.000,0.119,0,60,
14368,2014,333996,11287,0.000,10,0.000,0.046,0,10,
14369,2014,333997,2690,0.000,10,0.000,0.193,0,10,
14370,2014,333999,52475,0.000,192,0.000,0.190,0,192,
14371,2014,334///,817753,0.007,6276,0.003,0.398,0,6276,
14372,2014,3341//,45842,0.000,288,0.000,0.326,0,288,
14373,2014,33411/,45842,0.000,288,0.000,0.326,0,288,
14374,2014,334111,15059,0.000,84,0.000,0.289,0,84,
14375,2014,334112,9105,0.000,10,0.000,0.057,0,10,
14376,2014,334118,23291,0.000,175,0.000,0.390,0,175,
14377,2014,3342//,98597,0.001,1008,0.000,0.530,0,1008,
14378,2014,33421/,15659,0.000,127,0.000,0.420,0,127,
14379,2014,334210,15659,0.000,127,0.000,0.420,0,127,
14380,2014,33422/,74368,0.001,744,0.000,0.519,0,744,
14381,2014,334220,74368,0.001,744,0.000,0.519,0,744,
14382,2014,33429/,13228,0.000,137,0.000,0.537,0,137,
14383,2014,334290,13228,0.000,137,0.000,0.537,0,137,
14384,2014,3343//,10553,0.000,103,0.000,0.506,0,103,
14385,2014,33431/,10553,0.000,103,0.000,0.506,0,103,
14386,2014,334310,10553,0.000,103,0.000,0.506,0,103,
14387,2014,3344//,283453,0.003,1138,0.001,0.208,0,1138,
14388,2014,33441/,283453,0.003,1138,0.001,0.208,0,1138,
14389,2014,334412,24227,0.000,60,0.000,0.128,0,60,
14390,2014,334413,123511,0.001,375,0.000,0.157,0,375,
14391,2014,334416,18475,0.000,175,0.000,0.491,0,175,
14392,2014,334417,20879,0.000,10,0.000,0.025,0,10,
14393,2014,334418,62226,0.001,347,0.000,0.289,0,347,
14394,2014,334419,47008,0.000,375,0.000,0.414,0,375,
14395,2014,3345//,386372,0.003,3663,0.002,0.491,0,3663,
14396,2014,33451/,386372,0.003,3663,0.002,0.491,0,3663,
14397,2014,334510,71683,0.001,536,0.000,0.388,0,536,
14398,2014,334511,136127,0.001,375,0.000,0.143,0,375,
14399,2014,334512,12335,0.000,375,0.000,1.576,375,0,36.548
14400,2014,334513,40977,0.000,1750,0.001,2.214,1749,1,54.831
14401,2014,334514,14244,0.000,175,0.000,0.637,0,175,
14402,2014,334515,35227,0.000,155,0.000,0.228,0,155,
14403,2014,334516,43456,0.000,324,0.000,0.387,0,324,
14404,2014,334517,16766,0.000,62,0.000,0.192,0,62,
14405,2014,334519,39471,0.000,175,0.000,0.230,0,175,
14406,2014,3346//,12855,0.000,76,0.000,0.306,0,76,
14407,2014,33461/,12855,0.000,76,0.000,0.306,0,76,
14408,2014,334613,1363,0.000,10,0.000,0.380,0,10,
14409,2014,334614,11676,0.000,69,0.000,0.306,0,69,
14410,2014,335///,332285,0.003,5017,0.002,0.783,0,5017,
14411,2014,3351//,44143,0.000,60,0.000,0.070,0,60,
14412,2014,33511/,4394,0.000,10,0.000,0.118,0,10,
14413,2014,335110,4394,0.000,10,0.000,0.118,0,10,
14414,2014,33512/,39440,0.000,60,0.000,0.079,0,60,
14415,2014,335121,7448,0.000,10,0.000,0.070,0,10,
14416,2014,335122,18005,0.000,60,0.000,0.173,0,60,
14417,2014,335129,15089,0.000,10,0.000,0.034,0,10,
14418,2014,3352//,48679,0.000,375,0.000,0.399,0,375,
14419,2014,33521/,10697,0.000,10,0.000,0.048,0,10,
14420,2014,335210,10697,0.000,10,0.000,0.048,0,10,
14421,2014,33522/,39182,0.000,375,0.000,0.496,0,375,
14422,2014,335221,14159,0.000,375,0.000,1.373,375,0,27.166
14423,2014,335222,8025,0.000,10,0.000,0.065,0,10,
14424,2014,3353//,116974,0.001,1736,0.001,0.769,0,1736,
14425,2014,33531/,116974,0.001,1736,0.001,0.769,0,1736,
14426,2014,335312,32836,0.000,750,0.000,1.184,750,0,15.545
14427,2014,335313,34763,0.000,836,0.000,1.247,836,0,19.787
14428,2014,335314,34773,0.000,175,0.000,0.261,0,175,
14429,2014,3359//,130055,0.001,2918,0.001,1.163,2915,3,14.024
14430,2014,33591/,27175,0.000,375,0.000,0.715,0,375,
14431,2014,335911,20003,0.000,375,0.000,0.972,0,375,
14432,2014,33592/,26940,0.000,1750,0.001,3.367,1750,0,70.304
14433,2014,335921,4941,0.000,375,0.000,3.934,375,0,74.583
14434,2014,335929,21817,0.000,1750,0.001,4.158,1750,0,75.951
14435,2014,33593/,43028,0.000,441,0.000,0.531,0,441,
14436,2014,335931,27284,0.000,243,0.000,0.462,0,243,
14437,2014,335932,16634,0.000,175,0.000,0.545,0,175,
14438,2014,33599/,39042,0.000,275,0.000,0.365,0,275,
14439,2014,335999,31756,0.000,275,0.000,0.449,0,275,
14440,2014,336///,1359337,0.012,17500,0.008,0.667,0,17500,
14441,2014,3361//,170137,0.002,14,0.000,0.004,0,14,
14442,2014,33611/,143432,0.001,10,0.000,0.004,0,10,
14443,2014,336111,80820,0.001,10,0.000,0.006,0,10,
14444,2014,336112,75788,0.001,10,0.000,0.007,0,10,
14445,2014,33612/,30845,0.000,10,0.000,0.017,0,10,
14446,2014,336120,30845,0.000,10,0.000,0.017,0,10,
14447,2014,3362//,112871,0.001,690,0.000,0.317,0,690,
14448,2014,33621/,112871,0.001,690,0.000,0.317,0,690,
14449,2014,336211,39362,0.000,616,0.000,0.811,0,616,
14450,2014,336212,29311,0.000,60,0.000,0.106,0,60,
14451,2014,336213,6667,0.000,10,0.000,0.078,0,10,
14452,2014,336214,40189,0.000,42,0.000,0.054,0,42,
14453,2014,3363//,468538,0.004,3484,0.002,0.385,0,3484,
14454,2014,33631/,52533,0.000,375,0.000,0.370,0,375,
14455,2014,336310,52533,0.000,375,0.000,0.370,0,375,
14456,2014,33632/,56269,0.000,375,0.000,0.345,0,375,
14457,2014,336320,56269,0.000,375,0.000,0.345,0,375,
14458,2014,33633/,28567,0.000,60,0.000,0.109,0,60,
